scenario_num,scenario_type,scenario_type_intensity,collisions_vehicle,collisions_layout,outside_route_lanes,outside_route_lanes_average,meta_duration_game,meta_duration_system,meta_route_length,scores_score_composed,scores_score_penalty,scores_score_route,status
110,rain,9,,,Agent went outside its route lanes for about 17.0 meters (36.86% of the completed route),36.86,12.250000182539225,171.99475169181824,131.55983352661133,22.219295719081135,0.6313806023669166,35.191603346358036,Failed
104,rain,7,,Agent collided against object with type=static.wall and id=0 at (x=182.938  y=-67.137  z=0.135),Agent went outside its route lanes for about 5.0 meters (26.15% of the completed route),26.15,7.275000108405948,105.39794969558716,131.55983352661133,7.002541760808695,0.48000324919275017,14.588529916381365,Failed
109,rain,4,,Agent collided against object with type=static.wall and id=0 at (x=182.493  y=-57.229  z=0.148),Agent went outside its route lanes for about 9.0 meters (30.91% of the completed route),30.91,8.725000130012631,106.92393183708191,131.55983352661133,9.978544196215859,0.4490936311562136,22.219295719081135,Failed
110,haze,1,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.443  y=-69.005  z=0.035),,,0.0,5.250000078231096,57.38317799568176,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
106,rain,9,,,Agent went outside its route lanes for about 17.0 meters (37.68% of the completed route),37.68,12.075000179931521,172.08714652061462,131.55983352661133,21.456219043297004,0.6232104894746873,34.42852680702269,Failed
105,shade,6,,,,0.0,16.2750002425164,172.00421404838562,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
108,rain,5,,Agent collided against object with type=static.wall and id=0 at (x=182.767  y=-65.321  z=0.144),Agent went outside its route lanes for about 5.0 meters (24.85% of the completed route),24.85,7.425000110641122,95.37332224845886,131.55983352661133,7.498541511376667,0.48845321387093815,15.351606455716706,Failed
106,shade,2,,,,0.0,15.97500023804605,172.0573763847351,131.55983352661133,44.34852809502651,1.0,44.34852809502651,Failed
106,rain,6,,Agent collided against object with type=static.wall and id=0 at (x=182.88  y=-68.056  z=0.136),Agent went outside its route lanes for about 5.0 meters (27.6% of the completed route),27.6,6.900000102818012,93.21301031112671,131.55983352661133,6.506542010240724,0.47062052122348025,13.825453240597234,Failed
103,rain,3,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=190.645  y=-32.448  z=0.034),,Agent went outside its route lanes for about 7.0 meters (13.18% of the completed route),13.18,13.000000193715096,151.7409312725067,131.55983352661133,21.114961980525063,0.5209307571660955,40.53314512545223,Failed
103,shade,6,,,,0.0,16.22500024177134,171.9716305732727,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
110,haze,6,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.485  y=-69.013  z=0.035),,,0.0,5.125000076368451,57.38617014884949,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
102,haze,2,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=192.447  y=-69.005  z=0.035),,,0.0,5.250000078231096,57.20027780532837,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
109,shade,5,,,,0.0,16.150000240653753,172.0278160572052,131.55983352661133,45.111606044332696,1.0,45.111606044332696,Failed
110,shade,0,Agent collided against object with type=vehicle.tesla.model3 and id=201 at (x=191.82  y=-69.085  z=0.033),,,0.0,5.225000077858567,70.15675210952759,131.55983352661133,7.837426020757137,0.6,13.062376701261895,Failed
